x_0,x_1,x_2,x_3,y
910061,23459,-8666,26857,-117744
753454,-10784,-900,158084,-117576
771287,-40141,-8658,317867,-117284
1275633,104637,-13916,382764,-117214
1011983,109536,-5148,542115,-116782
1228667,-24062,-7090,220005,-116608
1397988,151210,-9806,656028,-116422
1343224,95667,-1393,502195,-116203
1113766,65463,-3347,215150,-116182
1014520,-105770,-12271,462812,-116009
1290380,204914,-8100,259922,-115894
1609321,24975,-16937,513321,-115866
895740,124567,-3004,41240,-115772
1386043,40653,-14236,315121,-115628
1467677,128013,-15528,320161,-115592
1345576,41028,-13392,444632,-115574
1529315,40320,-5085,519332,-115525
758970,158242,-3683,573325,-115294
1663908,-18844,-13759,594305,-115211
904182,44318,-2367,661963,-115090
948755,13304,-8495,381920,-115081
1122350,216080,-905,596650,-115077
1605354,67838,-5939,140564,-115064
899009,143620,-4752,576848,-114946
1540112,117950,-1903,643391,-114946
886273,239484,-9898,529346,-114760
1556498,-36283,-977,492847,-114704
1372294,13422,-10957,572325,-114699
1076797,103546,-5188,353708,-114623
1089591,-86372,-12943,311102,-114558
1623202,68607,-2628,526681,-114518
1172178,-82260,-11138,516451,-114511
1077390,194640,-13529,419909,-114466
1013864,164027,-7893,520106,-114379
1142268,-150598,-11344,378447,-114367
1325066,249706,-12571,219283,-114186
1104203,43705,-695,613699,-114161
1095086,98738,-14775,556491,-114144
1024997,220178,-4301,441904,-114142
1365541,162940,-7703,660177,-114066
909623,135060,-16030,412262,-114055
863219,164245,-10714,632691,-113812
1212123,-66339,-7035,645751,-113658
1029128,-42674,-8129,416790,-113576
1634019,195293,-11344,580409,-113572
1139655,43311,-1120,368500,-113518
1444109,-142402,-2056,565534,-113434
919732,100694,-1476,446037,-113383
1433961,54823,-11391,629877,-113383
1178188,-26242,-12001,296263,-113341
775345,150890,-7273,449841,-113247
1688064,298201,-5737,395329,-113221
1580601,136875,-11215,626691,-113185
755590,-103905,-933,452407,-113108
1398785,88846,-7249,662354,-113107
1005390,-30657,-7548,569046,-113051
1190077,107054,-13073,448569,-113032
1064145,29303,520,424511,-112955
1174287,-104345,-3498,501454,-112593
892786,-29289,-147,408784,-112583
1708289,-227595,-6838,575987,-112514
1637797,-35440,-18042,656930,-112480
1314229,-44856,-17028,648296,-112421
981759,-35883,-15577,22870,-112376
1610598,152253,-17845,530059,-112263
1239718,95908,-11498,228768,-112105
797316,152293,-13281,434454,-111997
1029392,309659,-2091,458081,-111944
1591215,4129,-13701,609154,-111852
1309151,-24023,-16866,462373,-111795
1517139,120922,-15684,558637,-111730
975202,103989,-11708,30610,-111645
993911,-47919,-6472,493421,-111642
1629984,153890,-2997,562758,-111633
1267666,95490,-14556,474290,-111231
1588064,113008,-4955,428439,-111197
1488040,175409,-2014,592610,-111036
905986,8442,-2122,333087,-110982
793173,95323,-17625,347989,-110811
1738030,127929,-8696,607588,-110801
1557616,194707,-5907,509629,-110722
1114388,94068,-12261,655190,-110641
1306827,-61539,-9272,182919,-110639
1068854,35445,-4200,585297,-110492
1643799,-207690,-9131,161934,-110414
1199333,71334,-6092,162889,-110253
959173,83864,-10227,477990,-110234
1168372,-41095,420,609505,-110161
1373712,1751,-16026,-16743,-110062
888688,131506,-6451,516982,-110021
1242823,-164672,-3838,552932,-110014
926179,-118592,-8276,584369,-109761
800064,19282,-12915,602591,-109728
799947,-67504,-9445,539926,-109675
1314029,38172,-12408,651435,-109615
1358565,13566,-11382,494351,-109612
1201449,18141,-11887,22032,-109423
1659594,-56798,-8029,583221,-109420
929689,15328,-10373,268690,-109147
1172702,274119,-15021,618567,-109109
1372718,241776,-5382,457739,-109022
1038662,331181,-9964,225988,-108984
1287502,162582,-15083,426750,-108962
1234997,46986,-8562,531597,-108960
1195961,188661,-6827,460313,-108955
823496,-18437,-3854,601231,-108927
1342384,-1732,-5469,-126476,-108924
1419408,38453,-10758,616033,-108920
874426,15344,-15356,525506,-108807
1169342,-10474,-2903,145206,-108555
1357192,158763,-9244,606125,-108417
1029784,37069,-9927,554812,-108339
1518562,117689,-11471,545545,-108251
1389859,257902,-7252,207069,-108192
820279,18975,-16284,658415,-108181
1693466,179121,-2582,393865,-108164
1026392,-31861,-12593,615131,-108111
1177715,-116730,-6248,259015,-108045
1523235,9687,-10538,456610,-108040
961642,366868,-631,231358,-107996
1628416,-153069,-9156,622403,-107837
1291772,98123,-2168,235542,-107833
1438706,2659,-3745,199468,-107791
919540,136830,-4354,288614,-107790
1587564,56530,-16492,530961,-107747
1440536,139671,-6250,350953,-107733
1144260,-31580,-14385,648152,-107676
920174,21257,-1160,628687,-107626
1117608,-42475,-386,523358,-107621
1068986,12041,-10431,230495,-107551
1016584,185270,-3316,428548,-107549
1281614,88995,-1940,181784,-107442
1339308,130123,-17748,357782,-107391
1476813,56836,134,442384,-107289
797245,-59251,-385,152817,-107201
1463837,57684,-962,253084,-106986
954149,93886,-4680,219051,-106955
1551575,-131531,-7729,641959,-106801
809167,28222,-372,532909,-106762
1505011,20168,-2534,662851,-106749
1438664,167896,-4789,628005,-106667
1579761,-119448,-9627,520057,-106622
1548430,-24162,-9983,584176,-106601
756547,130711,-2818,365019,-106509
1028707,108393,-18110,-127255,-106482
1261474,218601,-706,471855,-106442
1612909,-1310,-16691,390602,-106437
1018200,-48830,-15590,254317,-106315
1341173,-10291,-16258,492573,-106291
811895,74226,-6485,582846,-106213
949846,131060,-11807,274749,-106169
1304549,-22946,-16106,253643,-106005
1445328,70656,-8325,195881,-105948
873346,245464,290,556358,-105862
1697093,-180674,-2284,611142,-105842
1398294,144960,-8249,640213,-105764
1525029,156884,-8859,336370,-105492
1502221,-61286,-15607,607522,-105486
1409359,138977,-17172,581549,-105060
1706989,65275,-14653,391644,-104909
1101570,343147,-7105,611131,-104803
1251338,-2925,-13501,210053,-104791
1117467,-225537,-9903,483191,-104654
884330,82549,-13950,336058,-104444
1600720,57438,-5143,327087,-104400
1699906,76512,-13874,622131,-104390
1321022,127952,-3455,578684,-104283
961380,-66518,-8661,578763,-104201
1660754,77310,-14183,622914,-104131
1091654,149421,-9313,375920,-104116
1477072,50145,-807,389882,-104068
1015990,8321,-17817,523661,-104032
918630,56783,-3480,411603,-103990
936740,50596,-14434,235989,-103718
1073335,-9972,-10406,460987,-103695
1365203,265963,-15476,661817,-103647
1141336,-51277,-13967,564374,-103581
1170389,115978,-11187,535336,-103571
878789,129567,-5905,216402,-103486
922016,-25119,-12476,216603,-103428
959011,-8911,-5344,419461,-103369
1151122,4998,-7850,398787,-103326
845203,-90789,-18077,422754,-103229
1440718,-14777,-15119,577607,-103053
933111,140212,-12071,578688,-102988
968730,202254,-11742,527459,-102915
1158275,131041,-17044,201500,-102720
1263265,-98669,-16529,605239,-102603
1227542,-17794,-11706,289497,-102578
797806,-23779,-5774,492042,-102387
1389792,-160015,-3406,334626,-102340
1314522,31585,-4248,617929,-102251
773686,-16459,-4857,626775,-102173
1030448,75976,-8286,626802,-102157
1697484,-11971,-10145,456529,-102092
865638,-165343,-12920,509007,-102039
1536508,77486,-14115,337271,-101863
878410,138696,-13882,659731,-101747
1714460,-24017,-35,587053,-101726
1205635,-177222,104,553684,-101660
1270056,-141532,-2413,411942,-101642
1109487,-30746,-6519,383970,-101547
944280,107590,-7359,290817,-101511
805104,181874,-3864,5262,-101478
1708561,-208803,-8570,452645,-101450
1271182,67285,-16701,491078,-101422
1578134,-5827,-2817,574052,-101292
917269,163156,-2689,115180,-101240
805563,-782,-15806,248574,-101205
1722262,-30077,-4446,450303,-101144
1124591,246765,-823,435628,-101139
1479129,-10895,-12262,598205,-101104
1531682,-4393,-14052,601697,-100999
1261230,96741,-7045,200398,-100779
1417117,33013,-186,458910,-100734
1180869,82398,-11070,600701,-100648
1735327,-66515,-8524,503449,-100545
878996,-117926,-4524,264225,-100350
811564,-100475,-3487,-104883,-100343
1429244,-86137,-7330,139596,-100285
1268376,32424,-10642,619672,-100255
836821,-54573,-9547,592721,-100239
970373,242041,-5525,313447,-100091
1120931,54423,-15952,428974,-100078
1136230,44768,-4241,78718,-99986
876165,-57694,-99,427920,-99901
1644540,216338,-7262,417938,-99897
1109980,114203,-16119,109163,-99897
988641,229696,-10703,-25079,-99839
997601,-60374,-8067,451603,-99737
1582416,129535,-4763,634401,-99567
1332439,24882,-15518,627775,-99396
1012118,51822,494,470245,-99315
910172,136003,-13885,390802,-99292
1376343,-180897,-2680,273265,-99290
995696,-62877,-14204,214936,-99225
1198277,217575,-9797,538324,-99042
1474788,-122234,-16623,464605,-98938
1116239,109197,-6571,628810,-98849
1326133,92659,-1556,659151,-98834
930062,-38948,-655,472743,-98611
1061735,237400,-16115,510713,-98535
833599,290505,-595,479933,-98406
1664463,63736,-8353,350692,-98269
1679517,-52134,-5926,345783,-98206
894588,-167820,-4876,544043,-98052
1732531,27508,-13845,305612,-97995
1037707,100809,-12804,308333,-97963
1574352,438135,-11983,390069,-97948
1469629,49202,-2127,409763,-97877
1298212,116140,-4315,580674,-97748
1439679,-138933,-6182,455647,-97744
1393811,16909,-9113,363708,-97691
1202405,-119367,-14657,473531,-97666
1669167,127694,-4970,338057,-97634
813749,-93839,-17700,508795,-97612
1120600,-152232,-1028,581687,-97535
1050097,289845,-16299,351107,-97394
1398121,74226,-7144,412073,-97383
1399198,36253,-3917,524703,-97238
905628,167654,-6942,598017,-97235
959463,96093,-6110,595960,-97100
1335956,61831,-12313,64801,-97059
1538585,-41950,274,502175,-96789
1378465,4203,-2070,657140,-96570
1314266,-44285,-7145,523966,-96508
1387789,188991,-8514,651957,-96500
1126022,93588,157,576735,-96341
1030086,184231,-1124,69691,-96256
957884,24655,-1752,123377,-96194
1475964,229514,-10515,522062,-96136
1096149,203493,-17031,496533,-96124
1184394,-2223,-4274,397333,-96053
1600142,26269,-9629,383811,-96044
1173867,44093,-560,496667,-96005
1631678,242429,-14975,656699,-95951
1128029,116787,-786,-85156,-95941
1586042,155291,-10669,435650,-95921
1585810,139767,-17187,500462,-95788
1094635,51417,-8540,448019,-95764
1132810,-85138,-8252,432374,-95756
752873,103925,-13337,466374,-95621
1237000,58488,-10463,161230,-95598
1435944,71956,-7470,391811,-95504
1171158,224603,-4057,367204,-95336
827922,57278,-8197,428215,-95211
1164143,66900,-12680,539824,-95197
1712917,27622,-2086,275177,-95149
1319104,63245,-6751,48653,-95135
1458392,228852,-13079,547450,-95132
1230725,60607,-13867,477246,-95117
1240450,79994,-4039,547551,-95113
1469398,175848,-13780,543427,-95102
869330,155654,-1338,485680,-95023
1156090,51890,-2240,351042,-94883
1256008,82395,-5588,-56981,-94827
1169513,-123410,264,239351,-94783
1708323,20066,-9187,137617,-94718
1084826,141534,-14983,396896,-94716
1539484,44479,-16577,-81067,-94708
884129,246036,-5401,490253,-94582
959861,162000,-10997,617400,-94516
1714517,-73062,-12434,429683,-94509
877125,162940,-8130,256015,-94496
855713,-160667,-10313,440043,-94466
858648,-179371,-2115,181152,-94447
790619,49158,-11809,516873,-94389
1550861,20895,-4518,558777,-94353
1040027,44061,100,584487,-94342
1383543,80193,-5723,506724,-94255
980968,145887,-4988,473159,-94250
1621748,90770,-1671,307634,-94196
806898,99737,-11147,-65561,-94150
906127,-37927,-2158,447433,-94080
1445237,29058,-6025,126741,-94016
921204,69669,-14770,-114085,-93962
807449,107511,-16973,289927,-93721
1349417,53430,-1516,105518,-93583
1103145,30692,130,497828,-93442
1252894,-161823,-14780,415904,-93293
1561266,121315,-6113,477493,-93250
1527324,-65971,-13262,296112,-93173
1287467,82593,-7759,385752,-93165
1709649,-160942,-16527,636619,-93096
1703319,-164218,38,604855,-93091
826069,32526,-3343,510984,-93088
1604611,-44561,-4993,136666,-93080
1285955,329060,-4265,436194,-93024
756672,175513,-10433,39579,-92947
890805,-24276,-2473,190349,-92912
1372613,10795,-9796,663603,-92886
925749,278073,-11838,205261,-92410
988149,84420,-3759,482323,-92370
1662458,-139372,-14347,609366,-92369
1167298,-8747,-10145,632417,-92353
1104087,31816,-1860,657016,-92344
749768,203257,-9123,369611,-92338
1197168,38089,-3251,217738,-92287
1388405,114297,-11907,576641,-92256
1224389,21956,-12060,649163,-92223
983943,-63369,-4810,214454,-92179
1536322,133938,-11865,102007,-92166
1012466,169305,-3334,577600,-92095
1128785,-116405,-16952,358403,-91742
794972,-36797,-2662,509079,-91724
1528176,93796,-2395,412825,-91698
1443647,49635,-2377,433982,-91578
1605298,-186635,-11959,666685,-91476
1209317,107616,-1384,572862,-91351
1434571,110072,-14852,654041,-91311
1088557,-46520,-13849,155742,-91309
1555916,-94154,-6400,464339,-91276
1653551,-116235,286,319806,-91269
1380753,181096,-17533,439176,-91110
803207,-783,-10377,539212,-90999
832753,126352,-15906,568617,-90948
1586767,160229,-2619,665743,-90870
758980,-41956,-12108,529554,-90845
1393888,-138989,-17236,610215,-90804
792049,164549,-6359,382062,-90803
1223206,36609,-4537,335522,-90707
1634736,-692,-659,489651,-90689
1231131,240181,-12853,263603,-90568
876840,-38354,-5707,588830,-90440
1590610,7081,-5971,569968,-90412
797353,553,-9441,507161,-90281
1528278,48577,-1660,335277,-90215
1034332,231252,-16387,602158,-90093
1611319,266678,-17199,551382,-90079
1054596,-48118,-6204,479330,-90048
1353181,-126959,-605,562057,-89894
1086838,108890,-4123,509694,-89877
1000106,93939,-3527,449171,-89825
1043755,148617,-4382,390495,-89787
1510003,122745,-7036,662705,-89778
1420423,-38708,-15234,306425,-89743
1730402,24205,-8979,547852,-89675
1188697,63605,-296,392009,-89395
1726788,28484,-15682,669340,-89127
1646445,204226,-5109,423147,-89063
1143080,110983,-6967,379122,-88931
864319,61975,-15163,166052,-88930
838608,49614,-8539,560959,-88915
1703793,-50431,-15854,247892,-88909
1629607,-60143,-13202,313786,-88853
1615093,59147,-10760,155293,-88736
800527,-91361,-8869,363378,-88727
895869,-207447,-2051,308386,-88518
1539105,25653,-14913,336016,-88495
1428418,193436,-478,343618,-88484
785315,187150,-11805,370488,-88475
1328447,-50944,-10764,586185,-88426
1165950,-208534,-3877,510929,-88353
1106145,121365,-6605,649395,-88297
1534163,-33970,-9729,194842,-88264
794758,119846,-16031,586411,-88243
940156,-246573,-7513,365988,-87998
1470429,228564,-11035,336758,-87991
888630,139174,-17391,542687,-87950
1406008,-185685,-255,422946,-87930
1693250,-105150,-12777,441359,-87867
1210660,165996,-11747,350468,-87540
911242,-147856,-15132,630542,-87458
1264216,58584,360,584475,-87351
1706699,166642,-13340,624671,-87310
1015497,23846,-6512,383021,-87145
879873,119323,-15448,169066,-87073
839271,141823,-16931,612911,-87056
863776,-24041,-14606,488599,-87025
1321795,-130061,-3784,449826,-87013
865566,-118320,-12901,19198,-87013
843416,91908,-16645,576923,-86804
1518656,-178312,-11758,538485,-86789
1719422,39818,-16417,589635,-86695
941002,137067,-6378,520952,-86690
876476,-47988,-17970,375205,-86649
815943,309243,-3154,548416,-86614
972273,-3697,-11589,499005,-86610
866162,-81251,-13342,210490,-86597
919939,-14289,-1262,-106763,-86455
1494781,-47019,-2634,571405,-86251
1036610,-85156,-16140,82510,-86249
1710477,171421,-10022,587754,-86233
1219989,99844,-13160,604811,-86194
1694340,177296,-12859,594032,-86134
1164654,42507,-14441,275727,-86101
1079155,208147,-1993,510473,-86044
1378250,106106,-6180,651631,-86006
772234,-50597,384,601691,-85975
841547,-60173,-14958,178242,-85893
1478497,187125,-9517,368484,-85835
1509701,125318,-10011,320924,-85825
1152630,80153,-15412,627463,-85806
1569181,124825,-5841,630393,-85793
993534,39437,-16159,373394,-85790
855078,74499,-13646,464446,-85732
1422083,-82747,-9672,61493,-85523
1378254,114140,-17525,657846,-85516
1014865,7790,-3162,606020,-85295
1389948,219866,-2457,662142,-85218
1539678,-82225,-14875,460334,-85138
756727,-81342,-7435,59187,-85096
1224074,55218,-3446,553060,-85082
1384959,158562,-6258,618833,-85009
1057405,-43542,-9187,173841,-84965
1085021,45998,-2371,637191,-84918
893334,69091,-1509,161600,-84799
1721259,22860,-7328,178497,-84765
1104896,-156363,-11802,415249,-84747
1120321,-112573,-1894,387608,-84726
1285965,90234,-13085,560735,-84625
1169517,-132952,-3050,451533,-84586
819015,75958,-8185,560630,-84392
1487812,61561,-16290,524071,-84264
854388,-173062,-9985,188783,-84218
1236090,-81152,-11490,640774,-84110
756454,113453,-13509,462512,-84056
1157826,-158858,-12237,521984,-84050
780050,-95252,-9924,476093,-84018
1580899,-274668,-14819,468931,-83964
782921,104229,-8905,78841,-83879
825668,-126743,-16630,623796,-83877
1607783,32695,-10883,594671,-83808
1594444,84971,-3561,507203,-83752
1273655,103896,-5797,619366,-83672
1498124,57394,-1789,337077,-83604
1738450,37627,-7629,364206,-83479
1127011,-349676,-12817,559465,-83400
828983,138927,-13141,244754,-83180
821001,-108302,-7095,335122,-83092
1130689,46266,-16840,-37533,-82950
749173,59776,-18136,62137,-82940
1399178,128782,-16059,316830,-82920
1362402,-84114,-5972,467378,-82887
961117,-131450,-9339,3190,-82725
789038,38813,-2042,210996,-82594
1475495,10510,-11078,516010,-82579
1034871,78554,-2985,354691,-82562
1363939,67701,-6199,550503,-82491
1162399,-120596,-11853,328614,-82479
1015594,169906,-3285,338160,-82408
1460748,-40939,-3400,570935,-82399
970118,34485,-7448,503872,-82390
777744,-56515,-8465,461087,-82237
1337111,-82528,-8715,252012,-82190
1016900,63959,-17423,542281,-82188
1401027,190081,-4677,414886,-82144
